Wallet Address,Status Code,Response,Total Balance,Transaction Count,Spend,Spend Games,Created At,Hodler Score,Is Bot,Temporal Activity,Transaction Velocity,Continuous Engagement,Funding Network
0xf202a9078f9b624df6ea62abf22ced2ccc9fd2ef,200,Success,412.86,1460,4627.433348541,0.359583405,2021-10-08T10:42:07.000Z,98,False,False,False,False,False
0x09cd342d58b9b61cee2ce843218d75024ffaacba,200,Success,2.74,314,848.223120493,115.483397259,2022-07-18T11:05:07.000Z,92,False,False,False,False,False
0x6c4d39f9e53e4edcc4593defdc811fdf8bc52c30,200,Success,74.85,1574,8256.651571512,5.84994651,2022-10-29T09:41:57.000Z,98,False,False,False,False,False
0x6208aa4f4f2d16ef9f209581c7aeb1a172cca15f,200,Success,14.93,30,129.759520124,0,2022-10-24T12:54:08.000Z,87,False,False,False,False,False
0x021b28ab625ce1a9cd6eec6131f28c57f0bb452a,200,Success,12.46,663,112.948700551,5.142358902,2022-10-24T11:23:19.000Z,98,False,False,False,False,False
0x5555125183539040043bba9d3e6aa7c1b69727ca,200,Success,0.71,147,15.127433192,0,2022-11-11T16:27:52.000Z,93,False,False,False,False,False
0x27234cb8734d5b1fac0521c6f5dc5aebc6e839b6,200,Success,17.9,379,366.204912255,0.1867401253,2022-08-21T11:43:22.000Z,98,False,False,False,False,False
0xb429dace2e76a7542aa1f4d8ffbdc27e693c5b3c,200,Success,46.98,3352,7661.575392976,76.785751583,2022-09-30T19:47:02.000Z,90,False,False,False,False,False
0xbcb6ae3a08e33503b9af233c206f4bac20fa67df,200,Success,20,87,324.803491784,0,2022-11-18T08:05:39.000Z,85,False,False,False,False,False
0xca435d48fe79dcabf5e0ffe37d80bae1393d201b,200,Success,13.36,658,1410.07909959,0.40579885,2020-09-28T23:25:40.000Z,99,False,False,False,False,False
0x77d2b40512558c2396217a0fe32964c23cd240fa,200,Success,71.02,645,1014.593355972,1.60408865,2022-05-30T03:28:30.000Z,95,False,False,False,False,False
0x989d4733c926895188d730de3eb14f2230c5a035,200,Success,10.55,90,1080.739742866,0,2023-02-08T10:17:08.000Z,90,False,False,False,False,False
0x798696f6bfe10bca9ec6a903d7f5a9279bcff560,200,Success,0.44,132,5170.192236396,0,2022-11-19T01:58:53.000Z,95,False,False,False,False,False
0x06dd5f3efe921dde0f3ca96450e6361b10d3e6e6,200,Success,5.52,364,636.915392905,0,2022-11-23T21:30:10.000Z,97,True,False,False,False,True
0xeabd37ada1b4b177677bb6e5900617aed9eb179d,200,Success,0.57,2,0.01,0,2024-04-10T00:30:21.000Z,50,False,False,False,False,False
0xc96088187468ccdfad6154442cb0204dd323314c,200,Success,511.1,683,41251.667428286,0.229552888,2021-06-20T04:06:10.000Z,96,False,False,False,False,False
0xab43ba83bf971e7a72b9ef994c42adf1bc668d71,200,Success,4.62,81,261.261744538,0,2022-12-22T21:54:07.000Z,82,False,False,False,False,False
0x835e72e250832402127961d6bd09b088a095ae6b,200,Success,0.14,47,93.56,0,2022-04-30T07:50:03.000Z,88,False,False,False,False,False
0xb7edad419ec7de20299f487c01ccca0304400b5b,200,Success,5.46,378,285.781662513,3.075415328,2021-04-03T20:08:33.000Z,98,False,False,False,False,False
0xb21d1c761db7deae4cec3aadb3645c08ab2b35fb,200,Success,4.83,144,348.631198449,0,2022-11-25T12:10:36.000Z,87,False,False,False,False,False
0x6259c20a370eebc21d56b0ef8718fb1a8c556c44,200,Success,12.74,548,3907.725951262,2.488667407,2022-04-08T15:50:27.000Z,97,False,False,False,False,False
0xfd5bc91f691ec6aafa609816f8da189c8bd18a00,200,Success,832.82,1341,8339.823376906,0.4932644281,2021-10-06T17:48:11.000Z,97,False,False,False,False,False
0xd23882318d41acb7ec6cc464f232013c4e62d2a6,200,Success,17.75,1986,16760.688371775,631.996752853,2021-10-03T23:49:16.000Z,96,False,False,False,False,False
0x43563bc5c871efb4532143d5a1750f90ce33f0d6,200,Success,0.55,1694,115014.289120146,21982.081565206,2022-03-27T17:28:54.000Z,50,True,False,False,True,True
0xcc8216f5be46139c41478c4edc526d00aed68518,200,Success,1.55,209,137.001531745,9.432137435,2021-12-19T06:49:59.000Z,93,False,False,False,False,False
0x7c7e57c0dbf37d2e53a9f178f6bef455eae40055,200,Success,0,47,160.15,0,2023-03-12T07:51:45.000Z,80,False,False,False,False,False
0xbd680338b781ccbdaafdf25e902f54b4a4974600,200,Success,100.48,5701,3477.643292039,30.029931013,2022-09-09T17:17:57.000Z,99,False,False,False,False,False
0xfc108db45efa5336cbc34b2a73518e02af8e179b,200,Success,4.79,85,87.137684209,0.6720836431,2021-10-08T16:35:57.000Z,91,False,False,False,False,False
0xa2f3b15a70334213bc0f865740dadd2589044b15,200,Success,54.2,2875,43041.848340367,545.466550926,2021-05-03T17:52:08.000Z,91,True,False,False,False,True
0xa87bfa4a0e762117c71e578c8421486b56b99cf1,200,Success,660.55,1378,14256.955705295,3.79211103,2022-06-15T20:16:07.000Z,95,False,False,False,False,False
0x09fbf9c620aab12281e7e81c5836f48904513645,200,Success,7.93,552,1632.214527159,0.6995007786,2022-12-08T09:32:33.000Z,99,False,False,False,False,False
0x76b9c59afc59a7d66d1c0e4e745d06623e30ba0f,200,Success,13.15,253,997.289426448,0.09129811598,2022-05-25T00:05:45.000Z,95,False,False,False,False,False
0x4722e4c11c31a50668516f0e7c473946c10048c6,200,Success,0.14,85,190.97,0,2022-09-08T18:10:39.000Z,79,False,False,False,False,False
0x6a8a7343474b54f6c401cb68df4ecd28f52c6fea,200,Success,0.14,38,42.565815749,0,2023-01-21T05:46:20.000Z,86,False,False,False,False,False
0xfa7052c788db86572e81991c2fa3bc4f312ebf3a,200,Success,0.07,40,164.883152217,0,2023-05-05T12:08:23.000Z,82,False,False,False,False,False
0xd9ca5854e6ae389f0dc2a3d52226ab94d1d92ac4,200,Success,28.98,670,716.40430581,3.627534153,2021-12-08T15:30:30.000Z,99,False,False,False,False,False
0x5b7cdafd8faf6543273addf90b7e1e8b51560312,200,Success,10.45,944,1080.984222598,5.238648075,2022-10-09T16:48:24.000Z,96,False,False,False,False,False
0xe8d8fa14e31b8c1e74dd98c9db1df07a88964e71,200,Success,36.16,180,129.134547651,0.1564490855,2022-12-24T15:50:11.000Z,94,False,False,False,False,False
0xe440c96f76feb43c26927a7c5499aa5d6ad8cb2e,200,Success,18.87,170,100.224239722,0.2307994351,2022-12-23T23:46:23.000Z,92,False,False,False,False,False
0x202b4784a3413201a5981daffa8b0a214932b0fb,200,Success,41.9,164,41.182312009,0.2254010381,2022-12-11T18:39:01.000Z,91,False,False,False,False,False
0x23e1cd3fa75291ec2e2cf4082422a658ab593cfd,200,Success,36.01,148,50.806470766,0.2960877531,2022-12-12T16:22:28.000Z,91,False,False,False,False,False
0x8a6e09f3301cc50314be8bc2c8572a6294c35895,200,Success,52.93,150,58.935814313,0.2007833085,2022-12-18T18:15:20.000Z,89,False,False,False,False,False
0x41175bcae63e6c5ea1541aa9f8f9ad2bb60d6213,200,Success,42.88,171,59.26945073,0.1901787476,2022-12-13T14:13:32.000Z,91,False,False,False,False,False
0x0b662b3556ee2c95208e428ed11e80916797ffd1,200,Success,114.34,159,83.756804132,0.1871063081,2022-12-23T22:56:29.000Z,88,False,False,False,False,False
0xf1a9ba105435658c7f4bd1bc250c7802bf8b8827,200,Success,42.45,165,116.729104371,0.179074934,2022-12-25T00:34:36.000Z,88,False,False,False,False,False
0xcd2fd2f6ff3fb85b669277e8b1e6123625b3dc49,200,Success,38.38,170,117.048345543,0.2147281435,2022-12-11T19:54:10.000Z,91,False,False,False,False,False
0xf15b512b2ebb7a5b821b5aadad3fa1d1f343c0ca,200,Success,103.89,184,102.797431138,0.1754582613,2022-12-21T08:58:00.000Z,90,False,False,False,False,False
0x693cc2698c1472b7bd9147cc79a8fdcaf7b01c36,200,Success,51.94,147,52.466025559,0.2336980464,2022-12-12T10:47:22.000Z,87,False,False,False,False,False
0xe97ecf6bf60eb8cb6be8a84f4d1b435f9f053cff,200,Success,53.52,159,38.057319613,0.2016572562,2022-12-24T23:09:02.000Z,93,False,False,False,False,False
0x2c2b238a0021cc1032e8cc782ea0e11cdc437221,200,Success,45.65,169,74.473799775,0.2106870056,2022-12-15T11:42:28.000Z,91,False,False,False,False,False
0xef7f2da8b262e9ecbb45cc9faa2e7727b1e2e41b,200,Success,47.81,164,32.798103157,0.2141266871,2022-12-12T19:45:26.000Z,90,False,False,False,False,False
0x0d235a18b196c68e4f64cd34db3f8eec54df5a68,200,Success,40.25,162,24.001359369,0.2387756297,2022-12-17T09:41:56.000Z,91,False,False,False,False,False
0x5008c82de7734add5234250d3b79826bbdca3dfe,200,Success,60.82,150,42.274431666,0.2040398779,2022-12-23T22:54:49.000Z,91,False,False,False,False,False
0x8dd3b788ec8debfd0bd77861048c59b96724960d,200,Success,41.19,161,22.574918645,0.2195807068,2022-12-13T18:06:29.000Z,88,False,False,False,False,False
0x51efe10fe4a7959ab61bc059e4394c4aee005db3,200,Success,18.79,152,41.014758039,0.2575474858,2022-12-25T20:52:03.000Z,90,False,False,False,False,False
0xdd7e9e07b39dc8109c1c2b2a0d11d28765ce6b6a,200,Success,42.69,160,32.706564712,0.1872087688,2022-12-16T09:07:13.000Z,92,False,False,False,False,False
0xc041527566711574486f4eb923790d58cd9c5173,200,Success,47.02,177,36.02178259,0.1859559082,2022-12-23T23:17:31.000Z,91,False,False,False,False,False
0x7bfd61d9a9ebfbc998267a7e1d695e6286f576e7,200,Success,48.46,172,111.786143906,0.1905773471,2022-12-21T08:40:24.000Z,89,False,False,False,False,False
0x4b1ce6393a36bc50bb38042104140b9fb79454d7,200,Success,40.73,158,46.695285366,0.2080704787,2022-12-25T02:50:42.000Z,92,False,False,False,False,False
0xe43fa50c6c00afa07216b4481c994ff77cf8c272,200,Success,51.25,150,16.571185976,0.2397116079,2022-12-25T08:18:06.000Z,87,False,False,False,False,False
0xc1323646f151041a06e3bd11a378340821a1136d,200,Success,48.07,171,44.044397672,0.1974509516,2022-12-12T11:19:54.000Z,90,False,False,False,False,False
0x730ee3bba13ad0542167609edf31760d9559629b,200,Success,45.69,165,36.748853966,0.2519148136,2022-12-15T18:55:35.000Z,92,False,False,False,False,False
0x67d6ea53912e41147720f2f5da16cd7cda9d239d,200,Success,7.12,165,46.433565645,0.2091382935,2022-12-11T19:35:30.000Z,93,False,False,False,False,False
0x385cff4200f2f1204e2ded1f2ba67ff82b1ff29c,200,Success,60.94,174,83.717633674,0.2249855006,2022-12-22T18:11:53.000Z,90,False,False,False,False,False
0x1d64675039f17915cda575525f1112eee969a93d,200,Success,12.19,182,121.628456612,0.1932718515,2022-12-13T15:41:16.000Z,93,False,False,False,False,False
0x916f4a575d026dd394cd9b1db78e8c31fea8a49e,200,Success,8.99,154,5.62,0.2,2022-12-24T07:42:51.000Z,91,False,False,False,False,False
0x0cc28474dc923205ce52c5c6ec1d12f347e22a21,200,Success,5.55,154,25.813688807,0.1942627754,2022-12-15T08:57:34.000Z,90,False,False,False,False,False
0xe20633c0ac70d6e0bfbfd3d94a060a9b46df23f4,200,Success,8.12,163,29.624675473,0.2160625557,2022-12-13T15:44:58.000Z,91,False,False,False,False,False
0xa2455c2b143237c896788a0d77dc961230d15efc,200,Success,8.44,167,7.080209012,0.7239299201,2022-12-11T18:39:31.000Z,92,False,False,False,False,False
0x39df4401656e6778e1edc90c3e2a7cf200dad6cb,200,Success,16.73,150,11.244915814,0.2133460091,2022-12-25T21:04:31.000Z,91,False,False,False,False,False
0xc2a5754d150cd645f24f459f7ed90db5b2fec1e1,200,Success,13.53,173,67.422907116,0.2434065392,2022-12-13T17:27:08.000Z,90,False,False,False,False,False
0x5c029ab39220292842a539d83397d3a5f59863a2,200,Success,11.54,163,58.104873364,0.1879745382,2022-12-12T19:42:14.000Z,91,False,False,False,False,False
0x1f50a7f7a0726e5abbccc339a09a1a15887dd7b0,200,Success,12.71,166,44.594282235,0.1834338644,2022-12-21T01:51:20.000Z,92,False,False,False,False,False
0x28b3dd840f868aa198c4e41b3fc62441fec0b235,200,Success,3.53,170,89.744881649,0.2119852225,2022-12-17T09:25:11.000Z,92,False,False,False,False,False
0x27225eb909278f3aeb31741715071c84a77af6d7,200,Success,14.68,159,49.787191978,0.2030263928,2022-12-15T19:02:51.000Z,92,False,False,False,False,False
0xfe1124e552257a35013ca61d8d8c7cf14d0eaa32,200,Success,3.29,183,134.691039473,0.413270033,2022-12-17T10:29:30.000Z,89,False,False,False,False,False
0xfa52dbce796a4b5fab083cf6beb5377f7c21bcaa,200,Success,8.28,143,6.27063858,0.2290508487,2022-12-20T08:27:29.000Z,91,False,False,False,False,False
0x8dca5bd73b358bd01c7805b13e6a0af1a1fb42ce,200,Success,6,150,30.352567198,0.1553362697,2022-12-17T10:30:12.000Z,90,False,False,False,False,False
0xeeccfaf7e5b189dc8b2bd5197b703b03cabcf54e,200,Success,14,207,272.98681431,0.1755057076,2022-12-12T11:20:38.000Z,91,False,False,False,False,False
0x1bcd1f01a927ecec0c74cf4d43680b0e609c423b,200,Success,56.47,155,54.144977925,0.2057986825,2022-12-12T16:21:14.000Z,93,False,False,False,False,False
0x045e08a815a9c60ac568681ba1031ac43f8a5d6a,200,Success,14.42,185,104.928984384,0.2066036266,2022-12-25T00:23:54.000Z,92,False,False,False,False,False
0xdeb0b3b81daf92f92c56f8177cda2c942d4c543e,200,Success,5.31,172,42.727038778,0.1808705375,2022-12-11T19:46:52.000Z,92,False,False,False,False,False
0x2222d6d770c9faa77ccc6ca7deb29aa81b593345,200,Success,14.62,170,45.83891014,0.2227334465,2022-12-22T17:20:41.000Z,89,False,False,False,False,False
0xa5939348da5b30fb85f28d6e84bb5619b4f69adf,200,Success,8.45,161,57.394042871,0.1816986605,2022-12-21T17:07:48.000Z,90,False,False,False,False,False
0x87420f530c79627d629d17656494776caabbf8bf,200,Success,8.46,165,66.406694816,0.2168216368,2022-12-13T17:50:33.000Z,90,False,False,False,False,False
0xd78a43020d6c99c590e1fc35df0520b5c0bf2a55,200,Success,14.63,172,86.32,0.41,2022-12-13T16:09:08.000Z,89,False,False,False,False,False
0x7a483401b75c1fb52cc72c1f7cbeeb61d1cf5646,200,Success,51.92,164,33.466018047,0.1954315064,2022-12-18T09:22:38.000Z,91,False,False,False,False,False
0x63a718545a8de3d276ea43176930ff8fda9073a7,200,Success,5.1,175,60.798372798,0.2164279437,2022-12-23T11:16:46.000Z,91,False,False,False,False,False
0x9086c28c3be4cefdc86020bbbdc6941605b7622e,200,Success,48.45,177,113.018392164,0.2540951681,2022-12-18T10:11:10.000Z,91,False,False,False,False,False
0xf879d262165075438528ff74a2668e73d784be3c,200,Success,31.62,176,131.698739752,0.2066928408,2022-12-15T19:22:07.000Z,90,False,False,False,False,False
0x85595b5677cb6fc9d461298ab054e2233fc40d0f,200,Success,27.77,163,55.759914941,0.204960835,2022-12-12T16:16:22.000Z,92,False,False,False,False,False
0x7fe8e2ca6207b83f15e94de8b030e8015cf477e0,200,Success,9.76,170,35.3422219,0.2111984948,2022-12-13T16:36:30.000Z,91,False,False,False,False,False
0xa2fadcb29bf5f94918e6c355c030bcb773ff45c5,200,Success,20.67,163,86.319022526,0.2227240473,2022-12-12T19:47:40.000Z,92,False,False,False,False,False
0xf3bd2b61768f84c491cbf1f61d8db779cc74ff6f,200,Success,6.03,148,8.609610685,0.3573257951,2022-12-13T16:01:42.000Z,86,False,False,False,False,False
0x496ab13b7677acc18bc11354a5a52488e3fd1eab,200,Success,6.14,150,63.618245155,0.1647283516,2022-12-23T10:45:24.000Z,91,False,False,False,False,False
0x6f993fcc05cad1089de84c9c4fa304719043d0a5,200,Success,27.62,170,85.06,0.25,2022-12-24T15:01:09.000Z,92,False,False,False,False,False
0xb2f7cdbe2c4165b71c213670d8b1f0ffb8c2e687,200,Success,5.34,162,14.360902501,0.237283945,2022-12-20T19:14:53.000Z,90,False,False,False,False,False
0xb536224c0e82baf29bc596e21cc21259780f5ec9,200,Success,50.85,169,73.082787809,0.2516430752,2022-12-23T23:14:33.000Z,91,False,False,False,False,False
0xd68d4aa2bc48704c6dfe1aa28bb29fc551ebfd41,200,Success,21.27,169,45.352268689,0.2623539065,2022-12-25T00:38:02.000Z,92,False,False,False,False,False
0xecccef76f6d398cff4470b5676c6c6d4d2a967eb,200,Success,40.2,182,34.208391678,0.1988455858,2022-12-12T11:14:26.000Z,93,False,False,False,False,False
0xb4cfe2bb8f7794deec2adfaf955027d4b6273f10,200,Success,12.08,157,16.915770043,0.5929366468,2022-12-15T08:41:00.000Z,92,False,False,False,False,False
0x2c9337a53eea0e7e752ec5c7deb8012cdf3a3c30,200,Success,3.09,150,40.208895561,0.2239626973,2022-12-23T16:49:03.000Z,92,False,False,False,False,False
0xb8bb5ee7f046b01e8a9c62fda88de4af64af0ece,200,Success,24.38,177,84.745274024,0.2289610815,2022-12-12T11:11:24.000Z,93,False,False,False,False,False
0x66ba078c421e0f2b2f073af4d2869b8cd19ac789,200,Success,13.19,164,59.864429608,0.1910231543,2022-12-12T16:24:26.000Z,90,False,False,False,False,False
0x90b3bc59529eae550bb953a32b87c8c140588b83,200,Success,17.8,168,88.324862301,0.2042700215,2022-12-13T15:43:00.000Z,93,False,False,False,False,False
0x832b9d701476e5c3a2b87cb0036b20a1b9c3ddf7,200,Success,16.33,169,41.076058407,0.2276266438,2022-12-13T19:04:50.000Z,91,False,False,False,False,False
0x4d07af874a466628e9f74065e8c7f73ad90487b5,200,Success,13.9,170,79.744840522,0.200304367,2022-12-21T01:36:16.000Z,91,False,False,False,False,False
0x3030fc5d27626b428a122bc38fdb8e6bbb290041,200,Success,19.79,157,39.254923575,0.2098257669,2022-12-23T16:11:21.000Z,92,False,False,False,False,False
0x50dc3e34c6f653fa91273c206ecd2104d369fc6b,200,Success,5.88,159,140.883423268,0.1989397623,2022-12-12T11:13:38.000Z,92,False,False,False,False,False
0xae3b1f4b72482948d1337f88258ac0f40b49a60e,200,Success,7.86,169,83.008684378,0.2654708686,2022-12-24T14:32:33.000Z,92,False,False,False,False,False
0x395b94609e5587c95bf0441ab5a19454b4df5993,200,Success,8.44,158,69.07324187,0.202543822,2022-12-23T18:53:15.000Z,91,False,False,False,False,False
